suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,25,0.9541,3125.67,319.931,318.922,325.416,250000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,17,0.9542,4635.03,215.748,214.782,221.013,170000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,18,0.95412,4384.71,228.065,227.561,231.913,180000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,26,0.9541,3047.57,328.13,327.462,332.463,260000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,19,0.95411,4124.88,242.431,240.946,249.824,190000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,27,0.9541,2903.66,344.393,342.739,352.264,270000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,20,0.9541,3795.85,263.446,259.495,283.157,200000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,28,0.9541,2804.04,356.629,355.373,362.761,280000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,21,0.9541,3591.95,278.4,275.712,296.717,210000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,22,0.9541,3580.29,279.307,277.669,286.69,220000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,29,0.9541,2739.38,365.045,364.355,369.446,290000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,23,0.9541,3403.7,293.798,292.532,300.245,230000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,30,0.9541,2632.71,379.837,378.015,388.435,300000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,24,0.9541,3261.22,306.634,305.423,313.995,240000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,40,0.9541,1963.31,509.343,508.456,517.663,400000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,25,0.9541,3168.26,315.631,313.964,323.855,250000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,26,0.9541,3022.07,330.899,329.962,337.436,260000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,50,0.9541,1586.29,630.401,627.854,641.583,500000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,27,0.9541,2901.13,344.693,343.033,352.082,270000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,28,0.9541,2839.18,352.214,351.694,356.992,280000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,60,0.9541,1312.33,762.005,760.352,773.654,600000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,29,0.9541,2716.5,368.121,366.101,377.068,290000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,30,0.9541,2612.32,382.802,381.807,390.063,300000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,70,0.9541,1134.37,881.544,878.408,894.775,700000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,40,0.9541,1982,504.542,503.414,511.176,400000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,50,0.9541,1579.85,632.973,630.05,646.155,500000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,80,0.9541,984.613,1015.63,1013.3,1031.56,800000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,60,0.9541,1313.4,761.382,758.945,776.481,600000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,90,0.9541,881.347,1134.63,1131.45,1148.66,900000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,70,0.9541,1134.84,881.178,877.528,897.446,700000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,80,0.9541,986.175,1014.02,1010.9,1030.84,800000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,100,0.9541,790.651,1264.78,1260.68,1285.32,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,140,0.9541,1236.91,808.466,714.496,769.819,1.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,90,0.9541,646.3,1547.27,1593.01,1641.22,900000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,180,0.9541,885.676,1129.08,1008.33,1271.09,1.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,100,0.9541,565.059,1769.73,1785.86,1829.39,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,220,0.9541,675.191,1481.06,1244.29,2455.19,2.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,140,0.9541,506.884,1972.84,1453.97,5767.71,1.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,260,0.9541,373.596,2676.68,2175.1,4981.34,2.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,180,0.9541,465.028,2150.41,1811.33,3393.12,1.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,300,0.9541,236.026,4236.82,4320.27,6711.06,3e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,220,0.9541,322.047,3105.14,3156.83,4701.13,2.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
