suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,180,0.93929,801.292,1247.98,1245.53,1285.45,1.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,300,0.93929,490.298,2039.58,2033.97,2091.27,3e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,220,0.93929,660.453,1514.11,1515.97,1533.79,2.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,260,0.93929,558.589,1790.23,1791.64,1822.25,2.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,340,0.93929,436.328,2291.85,2282.55,2340.14,3.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,300,0.93929,481.051,2078.78,2073.42,2138.96,3e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,380,0.93929,390.756,2559.14,2549.82,2608.82,3.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,340,0.93929,426.796,2343.04,2345.77,2370.43,3.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,420,0.93929,353.755,2826.81,2816.87,2887.36,4.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,380,0.93929,379.685,2633.76,2632.36,2687.66,3.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,460,0.93929,322.823,3097.67,3085.01,3165.79,4.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,420,0.93929,344.338,2904.12,2905.53,2940.33,4.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,460,0.93929,314.109,3183.61,3182.46,3244.65,4.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.18,11268.4,334.662,10933.8,rerank_candidates,1000,0.93929,148.759,6722.3,6704.4,6824.76,1e+07,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,SQ_4bit,L2,10,4,768,725.109,1864.32,6856.55,309.184,6547.37,rerank_candidates,1000,0.93929,143.874,6950.5,6933.35,7073.53,1e+07,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
