suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,50,0.9554,1446.78,691.19,646.906,944.559,50000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,60,0.9554,1203.87,830.653,750.429,1173.68,60000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,70,0.9554,1082.92,923.431,826.747,1287.05,70000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,80,0.9554,970.08,1030.84,936.853,1383.21,80000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,90,0.9554,822.047,1216.48,1144.97,1570.38,90000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,100,0.9554,712.911,1402.7,1369.14,1830.89,100000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,140,0.9554,1371.81,728.966,642.532,1117.52,140000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,180,0.9554,1163.71,859.32,755.66,1341.86,180000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,220,0.9554,840.949,1189.13,878.364,2310.36,220000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,260,0.9554,839.385,1191.35,1008.33,1646.42,260000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,300,0.9554,700.869,1426.8,1127.43,2235.43,300000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,340,0.9554,660.665,1513.63,1255.91,2113.5,340000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,380,0.9554,576.534,1734.5,1383.88,2566.93,380000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,420,0.9554,616.287,1622.62,1508.65,2009.09,420000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,460,0.9554,561.331,1781.48,1621.8,2170.69,460000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.383,40716.2,35880.2,4836.04,rerank_candidates,1000,0.9554,269.168,3715.15,3352.38,4869.91,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,10,1,6166.78,162.159,138.717,224.048,10000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,11,0.9717,10314.7,96.9493,91.703,131.831,11000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,12,0.9635,10078.5,99.2212,98.925,100.366,12000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,13,0.9588,9352.88,106.919,106.627,110.567,13000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,14,0.9576,8688.85,115.09,114.864,115.845,14000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,15,0.9566,8129.07,123.015,122.789,123.658,15000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,16,0.956,7617.28,131.28,131.063,131.931,16000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,17,0.9559,7176.71,139.34,139.068,140.268,17000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,18,0.9557,6781.51,147.46,147.302,148.353,18000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,19,0.9557,6417.96,155.813,155.636,156.646,19000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,20,0.9555,6100.7,163.916,163.747,164.777,20000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,21,0.9555,5807.45,172.193,172.019,173.163,21000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,22,0.9555,5541.85,180.445,180.268,181.484,22000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,23,0.9555,5300.66,188.656,188.453,189.656,23000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,24,0.9554,4971.33,201.153,196.761,200.242,24000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,25,0.9554,4872.37,205.239,205.038,208.433,25000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,26,0.9554,4685.7,213.415,213.203,216.878,26000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,27,0.9554,4511.51,221.655,221.439,224.807,27000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
