suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,80,0.6867,2967.36,337,336.944,342.829,80000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,90,0.6854,2634.7,379.549,379.346,386.202,90000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,100,0.6846,2369.44,422.041,422.059,428.943,100000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.645,3199.44,306.606,2892.83,rerank_candidates,1000,0.6718,236.781,4223.31,4237.73,4306.13,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,140,0.6807,1686.87,592.813,593.061,601.242,140000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,180,0.6783,1310.39,763.134,763.256,774.377,180000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,220,0.6773,1071.08,933.639,933.787,947.111,220000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,260,0.6763,905.754,1104.05,1104.24,1118.58,260000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,300,0.6758,784.45,1274.78,1274.97,1292.36,300000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,340,0.6754,692.085,1444.91,1445.56,1464.64,340000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,380,0.6749,624.367,1601.62,1602.73,1630.87,380000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,420,0.6747,559.792,1786.38,1787.15,1810.23,420000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,460,0.6742,510.745,1957.92,1958.9,1984.29,460000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,gist,SQ_4bit,L2,10,4,480,457.771,637.082,1570.11,192.816,1377.3,rerank_candidates,1000,0.6718,234.98,4255.68,4251.84,4307.34,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
