suite,dataset,method,config_id,search_param,repeat_id,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,build_time_ms,index_size_mb,peak_rss_mb,query_count,k,metric,threads,git_commit,implementation,raw_log,notes,n_repeats
03_system_fair,agnews,Glass-NSG,R64_L400,ef=60,median,0.94025,4564.886185945524,219.06351204961538,206.8895846605301,345.91741859912867,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=70,median,0.9415,4047.1237065972596,247.08906188607216,233.90166461467743,387.44378834962845,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=80,median,0.942,3598.149034373434,277.92067267000675,262.7372741699219,433.79087001085276,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=90,median,0.9425,3321.818456003003,301.03993136435747,287.01499104499817,472.13807702064514,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=100,median,0.9425,3039.8275907073057,328.96602526307106,314.8037940263748,514.371320605278,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=140,median,0.944125,2287.057751017549,437.24300339818,416.37010872364044,690.329447388649,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=180,median,0.944625,1848.4899542607368,540.982112288475,513.7436091899872,859.975442290306,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=220,median,0.945,1551.0708822978,644.7158614173532,617.658719420433,1014.8584842681882,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=260,median,0.945,1341.9015360081196,745.2111598104239,714.3449038267136,1188.577525317669,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=300,median,0.94525,1181.2205113410794,846.5819805860519,808.1737905740738,1340.6358659267423,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=340,median,0.94525,1057.1711264621458,945.9206508472562,904.5135229825974,1501.1861920356748,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=380,median,0.94525,957.0358269034111,1044.892962090671,1002.0937770605087,1650.1901671290395,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
