suite,dataset,method,config_id,search_param,repeat_id,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,build_time_ms,index_size_mb,peak_rss_mb,query_count,k,metric,threads,git_commit,implementation,raw_log,notes,n_repeats
03_system_fair,gist,Glass-NSG,R64_L400,ef=70,median,0.721,2988.384756486048,334.6289321780205,344.22241151332855,440.465472638607,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=80,median,0.731125,2694.199467953342,371.16776686161757,381.7472606897354,488.6886104941368,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=90,median,0.740875,2456.8460407507314,407.0259118452668,419.3354398012161,531.8265408277512,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=100,median,0.746625,2255.6313123167533,443.3348635211587,455.73338866233826,583.2809954881668,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=140,median,0.766,1702.7066518250303,587.300225161016,607.4905395507812,771.2448015809059,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=180,median,0.7735,1380.8684368623883,724.1819519549608,746.309757232666,951.237604022026,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=220,median,0.780625,1162.7166079026933,860.0548002868891,889.8433297872543,1138.4673416614532,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=260,median,0.783875,1005.2609500117395,994.7665827348828,1029.6870023012161,1315.45290350914,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=300,median,0.787875,888.2110516043549,1125.858542509377,1164.112240076065,1498.1379732489586,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=340,median,0.790625,802.8605156607296,1245.54636888206,1295.6466525793076,1663.03813457489,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=380,median,0.7915,730.3457067988425,1369.2145934328437,1426.3186603784561,1818.5243010520935,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=420,median,0.792625,670.4019263567726,1491.6424918919802,1550.1920133829117,1996.6879859566689,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=460,median,0.793625,619.2724926874536,1614.7980280220509,1681.111752986908,2146.0155025124545,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=500,median,0.7945,577.4214180805244,1731.8373871967196,1803.5639077425003,2309.2346265912056,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=540,median,0.795625,540.5773957800443,1849.8738715425134,1924.285665154457,2462.3533710837364,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,Glass-NSG,R64_L400,ef=580,median,0.795875,509.20980053107894,1963.8270884752274,2043.6104387044907,2612.7638295292854,375710.6995731592,244.14064025878906,8275.171875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=10,median,0.592625,6718.502242197921,148.84269796311855,145.14289796352386,203.79107445478436,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=11,median,0.611375,6509.016179036862,153.63304875791073,150.2055674791336,202.57905125617975,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
